1,0	0,0
0,9983799189959498	0,0012600630031501575
0,9941697084854243	0,004940247012350617
0,9882494124706235	0,010370518525926298
0,9807490374518726	0,016460823041152057
0,9711085554277714	0,02250112505625281
0,9588379418970949	0,028531426571328566
0,943887194359718	0,034761738086904345
0,9263863193159658	0,041162058102905144
0,9064053202660134	0,04768238411920596
0,8840542027101355	0,054272713635681785
0,8594629731486574	0,06089304465223261
0,8327616380819041	0,06749337466873342
0,8041102055102755	0,07402370118505926
0,7736786839341967	0,08044402220111005
0,7416470823541177	0,08671433571678583
0,7082154107705385	0,0927746387319366
0,6735836791839592	0,09859492974648731
0,6379618980949048	0,10412520626031302
0,6015600780039002	0,10935546777338867
0,5646282314115706	0,11425571278563929
0,527416370818541	0,11881594079703985
0,4902245112255613	0,12303615180759038
0,4533726686334317	0,12683634181709086
0,41718085904295216	0,13011650582529127
0,3818990949547477	0,13271663583179158
0,34773738686934347	0,1344767238361918
0,31484574228711437	0,1352667633381669
0,2834341717085854	0,13505675283764187
0,2536626831341567	0,13346667333366669
0,22537126856342818	0,1303765188259413
0,1984199209960498	0,12594629731486573
0,17281864093204663	0,12026601330066504
0,1485874293714686	0,1135556777838892
0,12586629331466573	0,10598529926496325
0,1047752387619381	0,09770488524426221
0,08540427021351067	0,0887944397219861
0,0678433921696085	0,07940397019850992
0,05218260913045652	0,06965348267413371
0,03850192509625481	0,05968298414920746
0,02689134456722836	0,04966248312415621
0,017500875043752185	0,03961198059902995
0,010230511525576278	0,029541477073853694
0,004900245012250613	0,01969098454922746
0,0015000750037501875	0,010330516525826292
0,0	0,0017800890044502224
0,0	0,0017800890044502224
0,00039001950097504874	-0,005610280514025702
0,0025901295064753235	-0,0112005600280014
0,00784039201960098	-0,014270713535676783
0,01713085654282714	-0,015500775038751937
0,03001150057502875	-0,01584079203960198
0,046222311115555775	-0,015320766038301915
0,06556327816390821	-0,014040702035101755
0,08782439121956098	-0,012020601030051502
0,11277563878193911	-0,009250462523126156
0,1401570078503925	-0,005630281514075703
0,17001850092504625	-0,0007500375018750937
0,20274013700685034	0,005350267513375668
0,2383619180959048	0,012130606530326516
0,2766938346917346	0,01928096404820241
0,3174658732936647	0,026521326066303315
0,36040802040102005	0,033581679083954194
0,4051602580129006	0,04021201060053003
0,4513625681284064	0,046182309115455775
0,49857492874643733	0,05129256462823141
0,5463673183659183	0,05534276713835692
0,5942597129856493	0,058202910145507276
0,6417420871043552	0,05976298814940747
0,6883044152207611	0,05994299714985749
0,7334266713335666	0,05872293614680734
0,776588829441472	0,05612280614030702
0,8172808640432021	0,05219260963048152
0,8549927496374818	0,04706235311765588
0,8892744637231861	0,04088204410220511
0,91965598279914	0,03387169358467923
0,9457272863643181	0,02624131206560328
0,9669283464173208	0,018220911045552277
0,9825491274563729	0,010600530026501326
0,9926796339816991	0,004680234011700585
0,9982499124956248	0,0011500575028751438
1,0	0,0
